clock,sample,za1,za2,za3,za4,za5,za6,za7,za8,za9,za10,za11,za12,za13,za14,za15,za16,za17,za18,za19,za20,za21,za22,za23,za24,za25,za26,za27,za28,za29,za30,za31,za32,zd1,zd2,zd3,zd4,zd5,zd6,zd7,zd8,zd9,zd10,zd11,zd12,zd13,zd14,zd15,zd16,zd17,zd18,zd19,zd20,zd21,zd22,zd23,zd24,zd25,zd26,zd27,zd28,zd29,zd30,zd31,zd32,pattern1,pattern2,pattern3,pattern4,pattern5,pattern6,pattern7,pattern8
2016-05-22T23:12:08.945Z,1194143,-4648,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-259,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-328002,-88015,-279,-265,-294,-6,-1194143,-8,-4643,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-255,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-1194143,-326695,-87924,-270,-259,-289,-30,-1194143,-4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:14:41.278Z,1194294,-4799,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-28,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-328153,-88166,-40,-31,-60,-1,-1194294,-8,-4794,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-24,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-1194294,-326846,-88075,-38,-27,-52,-2,-1194294,-4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:17:37.695Z,1194471,-4976,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-28,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-328330,-88343,-217,-33,-237,-3,-1194471,-8,-4971,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-24,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-1194471,-327023,-88252,-215,-26,-229,-1,-1194471,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:16:21.728Z,1194395,-4900,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-129,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-328254,-88267,-141,-132,-161,-6,-1194395,-11,-4895,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-125,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-1194395,-326947,-88176,-139,-128,-153,-5,-1194395,-7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:19:12.166Z,1194566,-5071,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-28,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-328425,-88438,-312,-33,-332,0,-1194566,-8,-5066,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-23,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-1194566,-327118,-88347,-310,-28,-324,-1,-1194566,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:20:31.555Z,1194645,-5150,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-26,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-328504,-88517,-391,-32,-411,-2,-1194645,-7,-5145,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-23,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-1194645,-327197,-88426,-389,-26,-403,-3,-1194645,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:24:13.801Z,1194868,-5373,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-28,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-328727,-88740,-614,-39,-634,-3,-1194868,-7,-5368,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-24,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-1194868,-327420,-88649,-612,-30,-626,-1,-1194868,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:23:54.114Z,1194848,-5353,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-8,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-328707,-88720,-594,-19,-614,-53,-1194848,-51,-5348,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-4,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-1194848,-327400,-88629,-592,-10,-606,-48,-1194848,-47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:23:41.296Z,1194835,-5340,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-17,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-328694,-88707,-581,-6,-601,-40,-1194835,-38,-5335,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-13,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-1194835,-327387,-88616,-579,-74,-593,-35,-1194835,-34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:23:32.018Z,1194826,-5331,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-8,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-328685,-88698,-572,-75,-592,-31,-1194826,-29,-5326,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-4,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-1194826,-327378,-88607,-570,-65,-584,-26,-1194826,-25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:23:10.621Z,1194804,-5309,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-42,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-328663,-88676,-550,-53,-570,-9,-1194804,-7,-5304,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-38,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-1194804,-327356,-88585,-548,-43,-562,-4,-1194804,-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:22:56.432Z,1194790,-5295,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-28,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-328649,-88662,-536,-39,-556,-2,-1194790,-7,-5290,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-24,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-1194790,-327342,-88571,-534,-29,-548,-1,-1194790,-3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:22:36.408Z,1194770,-5275,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-8,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-328629,-88642,-516,-19,-536,-60,-1194770,-56,-5270,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-4,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-1194770,-327322,-88551,-514,-9,-528,-53,-1194770,-52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:22:23.389Z,1194757,-5262,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-19,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-328616,-88629,-503,-6,-523,-47,-1194757,-43,-5257,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-14,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-1194757,-327309,-88538,-501,-138,-515,-40,-1194757,-39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:22:13.174Z,1194747,-5252,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-9,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-328606,-88619,-493,-134,-513,-37,-1194747,-33,-5247,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-4,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-1194747,-327299,-88528,-491,-128,-505,-30,-1194747,-29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:21:54.018Z,1194728,-5233,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-109,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-328587,-88600,-474,-115,-494,-18,-1194728,-14,-5228,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-106,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-1194728,-327280,-88509,-472,-109,-486,-11,-1194728,-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:21:34.638Z,1194708,-5213,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-89,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-328567,-88580,-454,-95,-474,-16,-1194708,-70,-5208,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-86,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-1194708,-327260,-88489,-452,-89,-466,-14,-1194708,-66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:26:46.932Z,1195021,-5526,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-28,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-328880,-88893,-767,-38,-787,-3,-1195021,-8,-5521,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-24,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-1195021,-327573,-88802,-765,-28,-779,-1,-1195021,-4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:26:27.761Z,1195001,-5506,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-8,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-328860,-88873,-747,-18,-767,-52,-1195001,-51,-5501,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-4,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-1195001,-327553,-88782,-745,-8,-759,-50,-1195001,-47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:26:17.054Z,1194991,-5496,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-18,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-328850,-88863,-737,-8,-757,-42,-1194991,-41,-5491,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-13,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-1194991,-327543,-88772,-735,-153,-749,-40,-1194991,-37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:26:08.283Z,1194982,-5487,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-9,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-328841,-88854,-728,-153,-748,-33,-1194982,-32,-5482,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-4,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-1194982,-327534,-88763,-726,-144,-740,-31,-1194982,-28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:25:44.614Z,1194958,-5463,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-118,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-328817,-88830,-704,-129,-724,-9,-1194958,-8,-5458,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-114,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-1194958,-327510,-88739,-702,-120,-716,-7,-1194958,-4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:25:27.298Z,1194940,-5445,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-100,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-328799,-88812,-686,-111,-706,-1,-1194940,-79,-5440,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-96,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-1194940,-327492,-88721,-684,-102,-698,-2,-1194940,-76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:30:16.486Z,1195230,-5735,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-28,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-329089,-89102,-44,-37,-62,0,-1195230,-7,-5730,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-24,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-1195230,-327782,-89011,-38,-27,-53,-1,-1195230,-4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2016-05-22T23:28:13.098Z,1195107,-5612,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-114,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-328966,-88979,-853,-124,-873,-2,-1195107,-7,-5607,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-110,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-1195107,-327659,-88888,-851,-114,-865,-4,-1195107,-8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
